,Subject,Predicate,Object,Frequency,isKey,nameMatch,subjectColumn,objectColumn
0,http://dbpedia.org/resource/Algeria,http://dbpedia.org/property/location,http://dbpedia.org/resource/Algiers,0.01818181818181818,False,0.46,1.0,5.0
1,http://dbpedia.org/resource/Algeria,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Algiers,0.01818181818181818,False,0.42,1.0,5.0
2,http://dbpedia.org/resource/Algeria,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Algiers,0.21818181818181817,False,0.42,1.0,5.0
3,http://dbpedia.org/resource/Algeria,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Algiers,0.07272727272727272,False,0.42,1.0,5.0
4,http://dbpedia.org/resource/Angola,http://dbpedia.org/property/location,http://dbpedia.org/resource/Luanda,0.01818181818181818,False,0.46,1.0,5.0
5,http://dbpedia.org/resource/Angola,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Luanda,0.01818181818181818,False,0.42,1.0,5.0
6,http://dbpedia.org/resource/Angola,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Luanda,0.21818181818181817,False,0.42,1.0,5.0
7,http://dbpedia.org/resource/Angola,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Luanda,0.07272727272727272,False,0.42,1.0,5.0
8,http://dbpedia.org/resource/Benin,http://dbpedia.org/property/location,http://dbpedia.org/resource/Porto-Novo,0.01818181818181818,False,0.46,1.0,5.0
9,http://dbpedia.org/resource/Benin,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Porto-Novo,0.8181818181818182,False,1.0,1.0,5.0
10,http://dbpedia.org/resource/Benin,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Porto-Novo,0.01818181818181818,False,0.42,1.0,5.0
11,http://dbpedia.org/resource/Benin,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Porto-Novo,0.21818181818181817,False,0.42,1.0,5.0
12,http://dbpedia.org/resource/Benin,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Porto-Novo,0.07272727272727272,False,0.42,1.0,5.0
13,http://dbpedia.org/resource/Botswana,http://dbpedia.org/property/location,http://dbpedia.org/resource/Gaborone,0.01818181818181818,False,0.46,1.0,5.0
14,http://dbpedia.org/resource/Botswana,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Gaborone,0.01818181818181818,False,0.42,1.0,5.0
15,http://dbpedia.org/resource/Botswana,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Gaborone,0.21818181818181817,False,0.42,1.0,5.0
16,http://dbpedia.org/resource/Botswana,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Gaborone,0.07272727272727272,False,0.42,1.0,5.0
17,http://dbpedia.org/resource/Burkina_Faso,http://dbpedia.org/property/location,http://dbpedia.org/resource/Ouagadougou,0.01818181818181818,False,0.46,1.0,5.0
18,http://dbpedia.org/resource/Burkina_Faso,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Ouagadougou,0.01818181818181818,False,0.42,1.0,5.0
19,http://dbpedia.org/resource/Burkina_Faso,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Ouagadougou,0.21818181818181817,False,0.42,1.0,5.0
20,http://dbpedia.org/resource/Burkina_Faso,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Ouagadougou,0.07272727272727272,False,0.42,1.0,5.0
21,http://dbpedia.org/resource/Burundi,http://dbpedia.org/property/location,http://dbpedia.org/resource/Bujumbura,0.01818181818181818,False,0.46,1.0,5.0
22,http://dbpedia.org/resource/Burundi,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Bujumbura,0.01818181818181818,False,0.42,1.0,5.0
23,http://dbpedia.org/resource/Burundi,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Bujumbura,0.21818181818181817,False,0.42,1.0,5.0
24,http://dbpedia.org/resource/Burundi,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Bujumbura,0.07272727272727272,False,0.42,1.0,5.0
25,http://dbpedia.org/resource/Cape_Verde,http://dbpedia.org/property/location,http://dbpedia.org/resource/Praia,0.01818181818181818,False,0.46,1.0,5.0
26,http://dbpedia.org/resource/Cape_Verde,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Praia,0.01818181818181818,False,0.42,1.0,5.0
27,http://dbpedia.org/resource/Cape_Verde,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Praia,0.21818181818181817,False,0.42,1.0,5.0
28,http://dbpedia.org/resource/Cape_Verde,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Praia,0.07272727272727272,False,0.42,1.0,5.0
29,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/property/location,http://dbpedia.org/resource/Yaound%C3%A9,0.01818181818181818,False,0.46,1.0,5.0
30,http://dbpedia.org/resource/Cameroon,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Yaound%C3%A9,0.01818181818181818,False,0.42,1.0,5.0
31,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Yaound%C3%A9,0.21818181818181817,False,0.42,1.0,5.0
32,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Yaound%C3%A9,0.07272727272727272,False,0.42,1.0,5.0
33,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Yaound%C3%A9,0.8545454545454545,False,1.0,1.0,5.0
34,http://dbpedia.org/resource/Central_African_Republic,http://dbpedia.org/property/location,http://dbpedia.org/resource/Bangui,0.01818181818181818,False,0.46,1.0,5.0
35,http://dbpedia.org/resource/Central_African_Republic,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Bangui,0.01818181818181818,False,0.42,1.0,5.0
36,http://dbpedia.org/resource/Central_African_Republic,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Bangui,0.21818181818181817,False,0.42,1.0,5.0
37,http://dbpedia.org/resource/Central_African_Republic,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Bangui,0.07272727272727272,False,0.42,1.0,5.0
38,http://dbpedia.org/resource/Chad,http://dbpedia.org/property/location,http://dbpedia.org/resource/N%27Djamena,0.01818181818181818,False,0.46,1.0,5.0
39,http://dbpedia.org/resource/Chad,http://dbpedia.org/property/capital,http://dbpedia.org/resource/N%27Djamena,0.8181818181818182,False,1.0,1.0,5.0
40,http://dbpedia.org/resource/Chad,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/N%27Djamena,0.01818181818181818,False,0.42,1.0,5.0
41,http://dbpedia.org/resource/Chad,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/N%27Djamena,0.21818181818181817,False,0.42,1.0,5.0
42,http://dbpedia.org/resource/Chad,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/N%27Djamena,0.07272727272727272,False,0.42,1.0,5.0
